InvoiceNo,PO_No,InvoiceSubTotal,InvoiceTax,InvoiceTotal,PO_Amount,ExpectedDate,PaymentDueDate,VendorName,Invoice_LineItems,PO_LineItems,IsFraud
INV-109861,PO-209861,569.44,0.06,626.22,626.22,2025-08-26 04:03:25.086911,2025-09-25 04:03:25.086911,Vendor_5,ItemList,POList,1
INV-109862,PO-209862,939.95,0.07,1029.39,1029.39,2025-08-22 04:03:25.086920,2025-09-21 04:03:25.086920,Vendor_18,ItemList,POList,1
INV-109863,PO-209863,825.41,0.07,883.19,883.19,2025-08-20 04:03:25.086927,2025-09-19 04:03:25.086927,Vendor_6,ItemList,POList,0
INV-109864,PO-209864,723.67,0.15,841.65,841.65,2025-08-05 04:03:25.086932,2025-09-04 04:03:25.086932,Vendor_9,ItemList,POList,1
INV-109865,PO-209865,104.52,0.13,118.11,118.11,2025-08-09 04:03:25.086937,2025-09-08 04:03:25.086937,Vendor_13,ItemList,POList,0
INV-109866,PO-209866,485.04,0.05,532.95,532.95,2025-09-01 04:03:25.086942,2025-10-01 04:03:25.086942,Vendor_15,ItemList,POList,1
INV-109867,PO-209867,277.74,0.11,308.29,308.29,2025-08-27 04:03:25.086947,2025-09-26 04:03:25.086947,Vendor_10,ItemList,POList,0
INV-109868,PO-209868,919.72,0.08,1033.66,1033.66,2025-08-11 04:03:25.086952,2025-09-10 04:03:25.086952,Vendor_15,ItemList,POList,1
INV-109869,PO-209869,257.13,0.06,280.55,280.55,2025-08-22 04:03:25.086957,2025-09-21 04:03:25.086957,Vendor_10,ItemList,POList,1
INV-109870,PO-209870,357.45,0.12,400.34,400.34,2025-08-10 04:03:25.086962,2025-09-09 04:03:25.086962,Vendor_13,ItemList,POList,0
INV-109871,PO-209871,565.15,0.06,599.06,599.06,2025-08-21 04:03:25.086967,2025-09-20 04:03:25.086967,Vendor_18,ItemList,POList,0
INV-109872,PO-209872,337.03,0.09,367.36,367.36,2025-08-16 04:03:25.086972,2025-09-15 04:03:25.086972,Vendor_20,ItemList,POList,0
INV-109873,PO-209873,288.88,0.11,320.66,320.66,2025-08-16 04:03:25.086977,2025-09-15 04:03:25.086977,Vendor_16,ItemList,POList,0
INV-109874,PO-209874,639.19,0.11,722.4,722.4,2025-08-05 04:03:25.086982,2025-09-04 04:03:25.086982,Vendor_3,ItemList,POList,1
INV-109875,PO-209875,180.04,0.15,249.96,249.96,2025-08-06 04:03:25.086987,2025-09-05 04:03:25.086987,Vendor_11,ItemList,POList,1
INV-109876,PO-209876,152.35,0.13,202.71,202.71,2025-08-25 04:03:25.086992,2025-09-24 04:03:25.086992,Vendor_5,ItemList,POList,1
INV-109877,PO-209877,435.02,0.13,526.78,526.78,2025-08-30 04:03:25.086997,2025-09-29 04:03:25.086997,Vendor_16,ItemList,POList,1
INV-109878,PO-209878,748.6,0.09,835.44,835.44,2025-08-30 04:03:25.087002,2025-09-29 04:03:25.087002,Vendor_7,ItemList,POList,1
INV-109879,PO-209879,599.33,0.05,629.3,629.3,2025-08-22 04:03:25.087007,2025-09-21 04:03:25.087007,Vendor_5,ItemList,POList,0
INV-109880,PO-209880,480.59,0.12,538.26,538.26,2025-08-18 04:03:25.087012,2025-09-17 04:03:25.087012,Vendor_7,ItemList,POList,0
INV-109881,PO-209881,609.18,0.15,700.56,700.56,2025-08-14 04:03:25.087018,2025-09-13 04:03:25.087018,Vendor_1,ItemList,POList,0
INV-109882,PO-209882,428.91,0.09,467.51,467.51,2025-09-03 04:03:25.087023,2025-10-03 04:03:25.087023,Vendor_1,ItemList,POList,0
INV-109883,PO-209883,942.53,0.15,1083.91,1083.91,2025-08-18 04:03:25.087028,2025-09-17 04:03:25.087028,Vendor_17,ItemList,POList,0
INV-109884,PO-209884,149.41,0.06,185.37,185.37,2025-08-07 04:03:25.087033,2025-09-06 04:03:25.087033,Vendor_12,ItemList,POList,1
INV-109885,PO-209885,706.05,0.08,801.8,801.8,2025-08-29 04:03:25.087038,2025-09-28 04:03:25.087038,Vendor_16,ItemList,POList,1
INV-109886,PO-209886,902.15,0.07,965.3,965.3,2025-08-25 04:03:25.087043,2025-09-24 04:03:25.087043,Vendor_13,ItemList,POList,0
INV-109887,PO-209887,823.5,0.1,905.85,905.85,2025-09-03 04:03:25.087048,2025-10-03 04:03:25.087048,Vendor_14,ItemList,POList,0
INV-109888,PO-209888,265.64,0.13,300.17,300.17,2025-08-17 04:03:25.087053,2025-09-16 04:03:25.087053,Vendor_13,ItemList,POList,0
INV-109889,PO-209889,366.33,0.08,395.64,395.64,2025-08-23 04:03:25.087059,2025-09-22 04:03:25.087059,Vendor_12,ItemList,POList,0
INV-109890,PO-209890,745.34,0.14,849.69,849.69,2025-08-09 04:03:25.087063,2025-09-08 04:03:25.087063,Vendor_13,ItemList,POList,0
INV-109891,PO-209891,175.84,0.1,237.85,237.85,2025-08-23 04:03:25.087068,2025-09-22 04:03:25.087068,Vendor_16,ItemList,POList,1
INV-109892,PO-209892,830.68,0.1,913.75,913.75,2025-08-31 04:03:25.087073,2025-09-30 04:03:25.087073,Vendor_10,ItemList,POList,0
INV-109893,PO-209893,747.02,0.13,892.97,892.97,2025-09-03 04:03:25.087078,2025-10-03 04:03:25.087078,Vendor_19,ItemList,POList,1
INV-109894,PO-209894,756.65,0.06,845.35,845.35,2025-08-09 04:03:25.087084,2025-09-08 04:03:25.087084,Vendor_3,ItemList,POList,1
INV-109895,PO-209895,190.22,0.13,214.95,214.95,2025-08-17 04:03:25.087089,2025-09-16 04:03:25.087089,Vendor_14,ItemList,POList,0
INV-109896,PO-209896,745.98,0.07,806.24,806.24,2025-08-19 04:03:25.087094,2025-09-18 04:03:25.087094,Vendor_2,ItemList,POList,1
INV-109897,PO-209897,711.84,0.08,768.79,768.79,2025-08-30 04:03:25.087099,2025-09-29 04:03:25.087099,Vendor_4,ItemList,POList,0
INV-109898,PO-209898,847.83,0.11,941.09,941.09,2025-08-10 04:03:25.087104,2025-09-09 04:03:25.087104,Vendor_13,ItemList,POList,0
INV-109899,PO-209899,137.44,0.14,156.68,156.68,2025-08-31 04:03:25.087109,2025-09-30 04:03:25.087109,Vendor_19,ItemList,POList,0
INV-109900,PO-209900,120.8,0.11,154.54,154.54,2025-08-16 04:03:25.087114,2025-09-15 04:03:25.087114,Vendor_6,ItemList,POList,1
INV-109901,PO-209901,435.71,0.11,483.64,483.64,2025-08-20 04:03:25.087119,2025-09-19 04:03:25.087119,Vendor_7,ItemList,POList,0
INV-109902,PO-209902,233.91,0.13,264.32,264.32,2025-08-29 04:03:25.087124,2025-09-28 04:03:25.087124,Vendor_14,ItemList,POList,0
INV-109903,PO-209903,602.55,0.08,650.75,650.75,2025-08-22 04:03:25.087129,2025-09-21 04:03:25.087129,Vendor_9,ItemList,POList,0
INV-109904,PO-209904,925.61,0.13,1045.94,1045.94,2025-08-19 04:03:25.087134,2025-09-18 04:03:25.087134,Vendor_12,ItemList,POList,0
INV-109905,PO-209905,452.33,0.09,493.04,493.04,2025-08-20 04:03:25.087139,2025-09-19 04:03:25.087139,Vendor_17,ItemList,POList,0
INV-109906,PO-209906,860.46,0.07,920.69,920.69,2025-08-18 04:03:25.087144,2025-09-17 04:03:25.087144,Vendor_16,ItemList,POList,0
INV-109907,PO-209907,100.22,0.09,109.24,109.24,2025-08-20 04:03:25.087149,2025-09-19 04:03:25.087149,Vendor_12,ItemList,POList,0
INV-109908,PO-209908,251.66,0.07,269.28,269.28,2025-08-07 04:03:25.087154,2025-09-06 04:03:25.087154,Vendor_2,ItemList,POList,0
INV-109909,PO-209909,127.38,0.07,136.3,136.3,2025-08-26 04:03:25.087159,2025-09-25 04:03:25.087159,Vendor_13,ItemList,POList,0
INV-109910,PO-209910,395.33,0.08,465.66,465.66,2025-08-06 04:03:25.087164,2025-09-05 04:03:25.087164,Vendor_14,ItemList,POList,1
INV-109911,PO-209911,917.37,0.07,981.59,981.59,2025-08-28 04:03:25.087169,2025-09-27 04:03:25.087169,Vendor_8,ItemList,POList,0
INV-109912,PO-209912,187.26,0.12,209.73,209.73,2025-08-14 04:03:25.087177,2025-09-13 04:03:25.087177,Vendor_8,ItemList,POList,0
INV-109913,PO-209913,645.77,0.11,740.61,740.61,2025-08-18 04:03:25.087187,2025-09-17 04:03:25.087187,Vendor_16,ItemList,POList,1
INV-109914,PO-209914,506.35,0.11,562.05,562.05,2025-08-27 04:03:25.087195,2025-09-26 04:03:25.087195,Vendor_2,ItemList,POList,0
INV-109915,PO-209915,944.62,0.08,1020.19,1020.19,2025-09-03 04:03:25.087204,2025-10-03 04:03:25.087204,Vendor_12,ItemList,POList,0
INV-109916,PO-209916,210.27,0.13,237.61,237.61,2025-08-21 04:03:25.087213,2025-09-20 04:03:25.087213,Vendor_1,ItemList,POList,0
INV-109917,PO-209917,290.83,0.06,308.28,308.28,2025-08-25 04:03:25.087219,2025-09-24 04:03:25.087219,Vendor_5,ItemList,POList,0
INV-109918,PO-209918,126.59,0.11,165.15,165.15,2025-08-25 04:03:25.087224,2025-09-24 04:03:25.087224,Vendor_9,ItemList,POList,1
INV-109919,PO-209919,490.54,0.08,570.53,570.53,2025-09-03 04:03:25.087229,2025-10-03 04:03:25.087229,Vendor_20,ItemList,POList,1
INV-109920,PO-209920,350.05,0.1,427.56,427.56,2025-08-21 04:03:25.087234,2025-09-20 04:03:25.087234,Vendor_15,ItemList,POList,1
INV-109921,PO-209921,882.92,0.08,953.55,953.55,2025-08-26 04:03:25.087239,2025-09-25 04:03:25.087239,Vendor_5,ItemList,POList,0
INV-109922,PO-209922,644.45,0.13,728.23,728.23,2025-08-22 04:03:25.087244,2025-09-21 04:03:25.087244,Vendor_9,ItemList,POList,0
INV-109923,PO-209923,652.68,0.14,744.06,744.06,2025-08-07 04:03:25.087249,2025-09-06 04:03:25.087249,Vendor_8,ItemList,POList,0
INV-109924,PO-209924,578.72,0.12,648.17,648.17,2025-08-25 04:03:25.087254,2025-09-24 04:03:25.087254,Vendor_20,ItemList,POList,0
INV-109925,PO-209925,182.67,0.07,195.46,195.46,2025-08-19 04:03:25.087259,2025-09-18 04:03:25.087259,Vendor_19,ItemList,POList,0
INV-109926,PO-209926,500.52,0.08,540.56,540.56,2025-08-16 04:03:25.087264,2025-09-15 04:03:25.087264,Vendor_6,ItemList,POList,0
INV-109927,PO-209927,999.55,0.14,1139.49,1139.49,2025-08-20 04:03:25.087269,2025-09-19 04:03:25.087269,Vendor_1,ItemList,POList,0
INV-109928,PO-209928,851.71,0.09,928.36,928.36,2025-08-10 04:03:25.087274,2025-09-09 04:03:25.087274,Vendor_4,ItemList,POList,0
INV-109929,PO-209929,904.11,0.14,1071.3,1071.3,2025-08-18 04:03:25.087279,2025-09-17 04:03:25.087279,Vendor_3,ItemList,POList,1
INV-109930,PO-209930,840.9,0.09,916.58,916.58,2025-08-31 04:03:25.087284,2025-09-30 04:03:25.087284,Vendor_13,ItemList,POList,0
INV-109931,PO-209931,192.74,0.15,221.65,221.65,2025-08-22 04:03:25.087289,2025-09-21 04:03:25.087289,Vendor_13,ItemList,POList,0
INV-109932,PO-209932,304.7,0.14,347.36,347.36,2025-08-24 04:03:25.087294,2025-09-23 04:03:25.087294,Vendor_19,ItemList,POList,0
INV-109933,PO-209933,102.81,0.12,136.11,136.11,2025-08-07 04:03:25.087299,2025-09-06 04:03:25.087299,Vendor_3,ItemList,POList,1
INV-109934,PO-209934,373.16,0.05,391.82,391.82,2025-08-21 04:03:25.087304,2025-09-20 04:03:25.087304,Vendor_17,ItemList,POList,0
INV-109935,PO-209935,197.75,0.09,230.81,230.81,2025-08-24 04:03:25.087310,2025-09-23 04:03:25.087310,Vendor_7,ItemList,POList,1
INV-109936,PO-209936,525.51,0.14,620.22,620.22,2025-08-10 04:03:25.087324,2025-09-09 04:03:25.087324,Vendor_14,ItemList,POList,1
INV-109937,PO-209937,709.41,0.14,808.73,808.73,2025-08-30 04:03:25.087330,2025-09-29 04:03:25.087330,Vendor_6,ItemList,POList,0
INV-109938,PO-209938,887.05,0.07,949.14,949.14,2025-08-11 04:03:25.087335,2025-09-10 04:03:25.087335,Vendor_14,ItemList,POList,0
INV-109939,PO-209939,774.3,0.09,880.55,880.55,2025-08-10 04:03:25.087341,2025-09-09 04:03:25.087341,Vendor_9,ItemList,POList,1
INV-109940,PO-209940,944.73,0.13,1088.96,1088.96,2025-08-16 04:03:25.087345,2025-09-15 04:03:25.087345,Vendor_10,ItemList,POList,1
INV-109941,PO-209941,148.51,0.11,164.85,164.85,2025-08-21 04:03:25.087351,2025-09-20 04:03:25.087351,Vendor_17,ItemList,POList,0
INV-109942,PO-209942,110.96,0.13,125.38,125.38,2025-08-25 04:03:25.087356,2025-09-24 04:03:25.087356,Vendor_18,ItemList,POList,0
INV-109943,PO-209943,695.2,0.13,785.58,785.58,2025-08-25 04:03:25.087361,2025-09-24 04:03:25.087361,Vendor_13,ItemList,POList,0
INV-109944,PO-209944,360.42,0.14,418.37,418.37,2025-08-10 04:03:25.087367,2025-09-09 04:03:25.087367,Vendor_19,ItemList,POList,1
INV-109945,PO-209945,328.15,0.06,347.84,347.84,2025-08-19 04:03:25.087376,2025-09-18 04:03:25.087376,Vendor_10,ItemList,POList,0
INV-109946,PO-209946,397.8,0.06,421.67,421.67,2025-08-09 04:03:25.087384,2025-09-08 04:03:25.087384,Vendor_14,ItemList,POList,0
INV-109947,PO-209947,342.82,0.06,363.39,363.39,2025-08-29 04:03:25.087394,2025-09-28 04:03:25.087394,Vendor_3,ItemList,POList,0
INV-109948,PO-209948,560.29,0.14,638.73,638.73,2025-08-26 04:03:25.087403,2025-09-25 04:03:25.087403,Vendor_4,ItemList,POList,0
INV-109949,PO-209949,496.13,0.1,545.74,545.74,2025-08-19 04:03:25.087409,2025-09-18 04:03:25.087409,Vendor_19,ItemList,POList,0
INV-109950,PO-209950,561.19,0.06,635.9,635.9,2025-08-15 04:03:25.087414,2025-09-14 04:03:25.087414,Vendor_12,ItemList,POList,1
INV-109951,PO-209951,705.44,0.08,769.73,769.73,2025-08-13 04:03:25.087419,2025-09-12 04:03:25.087419,Vendor_5,ItemList,POList,1
INV-109952,PO-209952,448.42,0.09,488.78,488.78,2025-08-08 04:03:25.087424,2025-09-07 04:03:25.087424,Vendor_9,ItemList,POList,0
INV-109953,PO-209953,326.18,0.13,418.41,418.41,2025-08-07 04:03:25.087429,2025-09-06 04:03:25.087429,Vendor_7,ItemList,POList,1
INV-109954,PO-209954,249.58,0.12,279.53,279.53,2025-08-17 04:03:25.087434,2025-09-16 04:03:25.087434,Vendor_13,ItemList,POList,0
INV-109955,PO-209955,414.53,0.12,464.27,464.27,2025-08-10 04:03:25.087439,2025-09-09 04:03:25.087439,Vendor_10,ItemList,POList,0
INV-109956,PO-209956,767.63,0.05,849.78,849.78,2025-08-05 04:03:25.087444,2025-09-04 04:03:25.087444,Vendor_1,ItemList,POList,1
INV-109957,PO-209957,781.03,0.14,890.37,890.37,2025-08-14 04:03:25.087449,2025-09-13 04:03:25.087449,Vendor_6,ItemList,POList,0
INV-109958,PO-209958,700.21,0.07,749.22,749.22,2025-08-09 04:03:25.087454,2025-09-08 04:03:25.087454,Vendor_16,ItemList,POList,0
INV-109959,PO-209959,310.63,0.11,392.83,392.83,2025-08-06 04:03:25.087459,2025-09-05 04:03:25.087459,Vendor_1,ItemList,POList,1
INV-109960,PO-209960,629.28,0.06,667.04,667.04,2025-08-26 04:03:25.087464,2025-09-25 04:03:25.087464,Vendor_4,ItemList,POList,0
INV-109961,PO-209961,613.62,0.06,692.93,692.93,2025-08-23 04:03:25.087469,2025-09-22 04:03:25.087469,Vendor_3,ItemList,POList,1
INV-109962,PO-209962,535.84,0.05,562.63,562.63,2025-08-20 04:03:25.087474,2025-09-19 04:03:25.087474,Vendor_14,ItemList,POList,0
INV-109963,PO-209963,594.98,0.11,660.43,660.43,2025-09-02 04:03:25.087480,2025-10-02 04:03:25.087480,Vendor_17,ItemList,POList,0
INV-109964,PO-209964,542.61,0.11,611.85,611.85,2025-09-03 04:03:25.087485,2025-10-03 04:03:25.087485,Vendor_14,ItemList,POList,1
INV-109965,PO-209965,608.91,0.06,645.44,645.44,2025-08-13 04:03:25.087490,2025-09-12 04:03:25.087490,Vendor_10,ItemList,POList,0
INV-109966,PO-209966,743.96,0.08,803.48,803.48,2025-08-22 04:03:25.087495,2025-09-21 04:03:25.087495,Vendor_14,ItemList,POList,0
INV-109967,PO-209967,198.67,0.14,250.33,250.33,2025-08-21 04:03:25.087500,2025-09-20 04:03:25.087500,Vendor_6,ItemList,POList,1
INV-109968,PO-209968,774.66,0.06,867.0,867.0,2025-08-11 04:03:25.087505,2025-09-10 04:03:25.087505,Vendor_6,ItemList,POList,1
INV-109969,PO-209969,222.3,0.07,237.86,237.86,2025-08-25 04:03:25.087511,2025-09-24 04:03:25.087511,Vendor_12,ItemList,POList,0
INV-109970,PO-209970,159.97,0.09,183.46,183.46,2025-08-21 04:03:25.087516,2025-09-20 04:03:25.087516,Vendor_6,ItemList,POList,1
INV-109971,PO-209971,978.47,0.13,1105.67,1105.67,2025-08-25 04:03:25.087521,2025-09-24 04:03:25.087521,Vendor_5,ItemList,POList,0
INV-109972,PO-209972,961.29,0.08,1038.19,1038.19,2025-08-24 04:03:25.087526,2025-09-23 04:03:25.087526,Vendor_7,ItemList,POList,0
INV-109973,PO-209973,154.39,0.15,177.55,177.55,2025-08-05 04:03:25.087531,2025-09-04 04:03:25.087531,Vendor_16,ItemList,POList,0
INV-109974,PO-209974,498.93,0.09,543.83,543.83,2025-08-12 04:03:25.087536,2025-09-11 04:03:25.087536,Vendor_6,ItemList,POList,0
INV-109975,PO-209975,267.62,0.09,310.44,310.44,2025-08-24 04:03:25.087540,2025-09-23 04:03:25.087540,Vendor_17,ItemList,POList,1
INV-109976,PO-209976,536.81,0.06,569.02,569.02,2025-08-14 04:03:25.087546,2025-09-13 04:03:25.087546,Vendor_4,ItemList,POList,0
INV-109977,PO-209977,847.16,0.12,948.82,948.82,2025-08-27 04:03:25.087551,2025-09-26 04:03:25.087551,Vendor_15,ItemList,POList,0
INV-109978,PO-209978,955.55,0.07,1048.46,1048.46,2025-08-10 04:03:25.087556,2025-09-09 04:03:25.087556,Vendor_19,ItemList,POList,1
INV-109979,PO-209979,670.83,0.11,769.87,769.87,2025-08-13 04:03:25.087561,2025-09-12 04:03:25.087561,Vendor_7,ItemList,POList,1
INV-109980,PO-209980,418.52,0.07,495.29,495.29,2025-08-05 04:03:25.087566,2025-09-04 04:03:25.087566,Vendor_6,ItemList,POList,1
INV-109981,PO-209981,642.99,0.09,700.86,700.86,2025-08-14 04:03:25.087571,2025-09-13 04:03:25.087571,Vendor_7,ItemList,POList,0
INV-109982,PO-209982,380.8,0.14,434.11,434.11,2025-08-29 04:03:25.087575,2025-09-28 04:03:25.087575,Vendor_2,ItemList,POList,0
INV-109983,PO-209983,918.84,0.12,1029.1,1029.1,2025-08-28 04:03:25.087581,2025-09-27 04:03:25.087581,Vendor_6,ItemList,POList,0
INV-109984,PO-209984,883.36,0.07,945.2,945.2,2025-09-02 04:03:25.087585,2025-10-02 04:03:25.087585,Vendor_7,ItemList,POList,0
INV-109985,PO-209985,602.41,0.11,691.46,691.46,2025-08-16 04:03:25.087591,2025-09-15 04:03:25.087591,Vendor_9,ItemList,POList,1
INV-109986,PO-209986,392.32,0.11,451.23,451.23,2025-08-15 04:03:25.087596,2025-09-14 04:03:25.087596,Vendor_14,ItemList,POList,1
INV-109987,PO-209987,364.05,0.06,385.89,385.89,2025-08-09 04:03:25.087601,2025-09-08 04:03:25.087601,Vendor_15,ItemList,POList,0
INV-109988,PO-209988,130.08,0.1,168.11,168.11,2025-08-23 04:03:25.087606,2025-09-22 04:03:25.087606,Vendor_20,ItemList,POList,1
INV-109989,PO-209989,834.24,0.08,900.98,900.98,2025-08-14 04:03:25.087611,2025-09-13 04:03:25.087611,Vendor_4,ItemList,POList,0
INV-109990,PO-209990,505.34,0.1,578.69,578.69,2025-08-22 04:03:25.087619,2025-09-21 04:03:25.087619,Vendor_6,ItemList,POList,1
INV-109991,PO-209991,392.62,0.13,476.71,476.71,2025-08-13 04:03:25.087628,2025-09-12 04:03:25.087628,Vendor_3,ItemList,POList,1
INV-109992,PO-209992,524.0,0.07,610.42,610.42,2025-09-02 04:03:25.087636,2025-10-02 04:03:25.087636,Vendor_10,ItemList,POList,1
INV-109993,PO-209993,836.86,0.06,916.89,916.89,2025-09-03 04:03:25.087646,2025-10-03 04:03:25.087646,Vendor_3,ItemList,POList,1
INV-109994,PO-209994,212.15,0.08,229.12,229.12,2025-08-07 04:03:25.087654,2025-09-06 04:03:25.087654,Vendor_13,ItemList,POList,0
INV-109995,PO-209995,871.89,0.15,1002.67,1002.67,2025-08-08 04:03:25.087659,2025-09-07 04:03:25.087659,Vendor_4,ItemList,POList,0
INV-109996,PO-209996,907.76,0.12,1042.49,1042.49,2025-08-26 04:03:25.087664,2025-09-25 04:03:25.087664,Vendor_9,ItemList,POList,1
INV-109997,PO-209997,952.04,0.05,1031.37,1031.37,2025-08-25 04:03:25.087670,2025-09-24 04:03:25.087670,Vendor_3,ItemList,POList,1
INV-109998,PO-209998,457.74,0.09,498.94,498.94,2025-08-10 04:03:25.087674,2025-09-09 04:03:25.087674,Vendor_11,ItemList,POList,0
INV-109999,PO-209999,295.43,0.08,319.06,319.06,2025-08-06 04:03:25.087679,2025-09-05 04:03:25.087679,Vendor_1,ItemList,POList,0
INV-110000,PO-210000,436.28,0.11,533.36,533.36,2025-08-09 04:03:25.087685,2025-09-08 04:03:25.087685,Vendor_19,ItemList,POList,1
INV-110001,PO-210001,399.62,0.1,439.58,439.58,2025-08-24 04:03:25.087689,2025-09-23 04:03:25.087689,Vendor_8,ItemList,POList,0
INV-110002,PO-210002,258.54,0.15,297.32,297.32,2025-08-17 04:03:25.087695,2025-09-16 04:03:25.087695,Vendor_16,ItemList,POList,0
INV-110003,PO-210003,646.54,0.07,691.8,691.8,2025-08-05 04:03:25.087700,2025-09-04 04:03:25.087700,Vendor_16,ItemList,POList,0
INV-110004,PO-210004,528.96,0.11,587.15,587.15,2025-08-18 04:03:25.087705,2025-09-17 04:03:25.087705,Vendor_4,ItemList,POList,0
INV-110005,PO-210005,879.13,0.12,984.63,984.63,2025-08-24 04:03:25.087828,2025-09-23 04:03:25.087828,Vendor_1,ItemList,POList,0
INV-110006,PO-210006,128.9,0.13,145.66,145.66,2025-08-15 04:03:25.087834,2025-09-14 04:03:25.087834,Vendor_2,ItemList,POList,0
INV-110007,PO-210007,679.48,0.09,740.63,740.63,2025-08-06 04:03:25.087839,2025-09-05 04:03:25.087839,Vendor_9,ItemList,POList,0
INV-110008,PO-210008,786.65,0.12,914.16,914.16,2025-08-19 04:03:25.087844,2025-09-18 04:03:25.087844,Vendor_1,ItemList,POList,1
INV-110009,PO-210009,783.54,0.08,856.76,856.76,2025-08-11 04:03:25.087849,2025-09-10 04:03:25.087849,Vendor_19,ItemList,POList,1
INV-110010,PO-210010,897.47,0.09,1024.31,1024.31,2025-08-27 04:03:25.087855,2025-09-26 04:03:25.087855,Vendor_2,ItemList,POList,1
INV-110011,PO-210011,756.13,0.14,893.58,893.58,2025-08-09 04:03:25.087860,2025-09-08 04:03:25.087860,Vendor_4,ItemList,POList,1
INV-110012,PO-210012,935.03,0.14,1078.05,1078.05,2025-08-16 04:03:25.087865,2025-09-15 04:03:25.087865,Vendor_7,ItemList,POList,1
INV-110013,PO-210013,399.39,0.12,447.32,447.32,2025-08-21 04:03:25.087876,2025-09-20 04:03:25.087876,Vendor_17,ItemList,POList,0
INV-110014,PO-210014,552.89,0.09,618.02,618.02,2025-08-20 04:03:25.087881,2025-09-19 04:03:25.087881,Vendor_1,ItemList,POList,1
INV-110015,PO-210015,112.67,0.13,127.32,127.32,2025-08-21 04:03:25.087886,2025-09-20 04:03:25.087886,Vendor_13,ItemList,POList,0
INV-110016,PO-210016,106.26,0.05,122.0,122.0,2025-08-31 04:03:25.087891,2025-09-30 04:03:25.087891,Vendor_20,ItemList,POList,1
INV-110017,PO-210017,316.11,0.06,335.08,335.08,2025-08-11 04:03:25.087896,2025-09-10 04:03:25.087896,Vendor_17,ItemList,POList,0
INV-110018,PO-210018,190.73,0.12,213.62,213.62,2025-08-30 04:03:25.087901,2025-09-29 04:03:25.087901,Vendor_9,ItemList,POList,0
INV-110019,PO-210019,334.19,0.08,360.93,360.93,2025-08-05 04:03:25.087907,2025-09-04 04:03:25.087907,Vendor_16,ItemList,POList,0
INV-110020,PO-210020,259.34,0.15,298.24,298.24,2025-08-06 04:03:25.087912,2025-09-05 04:03:25.087912,Vendor_16,ItemList,POList,0
INV-110021,PO-210021,125.67,0.09,136.98,136.98,2025-08-24 04:03:25.087917,2025-09-23 04:03:25.087917,Vendor_11,ItemList,POList,0
INV-110022,PO-210022,918.37,0.09,1049.26,1049.26,2025-08-09 04:03:25.088078,2025-09-08 04:03:25.088078,Vendor_20,ItemList,POList,1
INV-110023,PO-210023,107.4,0.12,120.29,120.29,2025-08-31 04:03:25.088107,2025-09-30 04:03:25.088107,Vendor_14,ItemList,POList,0
INV-110024,PO-210024,762.47,0.13,861.59,861.59,2025-08-05 04:03:25.088113,2025-09-04 04:03:25.088113,Vendor_11,ItemList,POList,0
INV-110025,PO-210025,236.93,0.1,268.81,268.81,2025-08-17 04:03:25.088119,2025-09-16 04:03:25.088119,Vendor_12,ItemList,POList,1
INV-110026,PO-210026,921.01,0.07,1024.88,1024.88,2025-08-05 04:03:25.088124,2025-09-04 04:03:25.088124,Vendor_11,ItemList,POList,1
INV-110027,PO-210027,903.52,0.13,1041.17,1041.17,2025-08-23 04:03:25.088141,2025-09-22 04:03:25.088141,Vendor_11,ItemList,POList,1
INV-110028,PO-210028,688.51,0.08,752.24,752.24,2025-08-05 04:03:25.088147,2025-09-04 04:03:25.088147,Vendor_8,ItemList,POList,1
INV-110029,PO-210029,705.01,0.07,754.36,754.36,2025-08-07 04:03:25.088151,2025-09-06 04:03:25.088151,Vendor_12,ItemList,POList,0
INV-110030,PO-210030,104.81,0.11,140.86,140.86,2025-08-09 04:03:25.088156,2025-09-08 04:03:25.088156,Vendor_13,ItemList,POList,1
INV-110031,PO-210031,986.38,0.06,1050.57,1050.57,2025-09-01 04:03:25.088161,2025-10-01 04:03:25.088161,Vendor_13,ItemList,POList,1
